input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,41.911,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,40.941,13.842,2
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,41.164,13.524,3
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,40.9,13.43,4
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,41.317,13.448,5
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,40.823,13.559,6
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,41.082,13.425,7
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,40.887,13.228,8
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,41.271,13.097,9
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,41.005,13.006,10
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,41.168,12.657,11
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,41.164,12.606,12
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,41.627,12.802,13
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,41.296,12.87,14
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,41.716,13.18,15
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,41.775,13.407,16
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.208,13.65,17
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.03,14.068,18
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.381,14.376,19
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.231,14.498,20
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.545,14.64,21
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.163,14.945,22
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.304,14.933,23
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.019,15.152,24
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.372,15.305,25
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.185,15.684,26
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.247,15.658,27
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.259,15.489,28
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.646,15.37,29
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.52,15.519,30
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.431,15.316,31
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.948,15.459,32
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.532,15.686,33
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.608,15.719,34
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.658,15.963,35
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.839,16.422,36
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,43.502,16.948,37
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,43.719,17.334,38
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,43.867,17.872,39
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,44.031,18.44,40
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,43.478,19.069,41
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,42.553,18.901,42
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,41.536,18.591,43
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,40.31,18.065,44
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,38.906,17.471,45
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,37.709,16.77,46
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,36.471,15.937,47
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,35.28,15.279,48
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,34.136,14.638,49
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,33.066,14.068,50
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,32.273,13.445,51
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,31.806,13.007,52
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,30.637,12.055,53
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,30.389,11.312,54
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,30.063,10.95,55
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,30.414,10.734,56
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,30.554,10.842,57
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,31.126,11.125,58
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,31.543,11.51,59
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,32.466,12.201,60
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,33.351,13.058,61
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,34.327,13.867,62
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,35.439,15.024,63
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,36.881,16.832,64
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,36.47,17.773,65
/media/data01/AVT-VQDB-UHD-1/segments/water_netflix_40000kbps_2160p_59.94fps_h264.mp4,36.852,18.646,66
