input_file,si,ti,n
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,0.0,0.0,1
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,2.973,3.734,2
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,5.67,4.359,3
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,8.585,3.269,4
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,11.661,3.856,5
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,14.718,3.588,6
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,17.537,3.905,7
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,20.601,3.659,8
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,23.748,3.664,9
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,26.929,3.792,10
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,29.915,3.866,11
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,33.044,3.815,12
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.35,3.739,13
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.364,0.703,14
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.357,0.288,15
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.365,0.201,16
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.379,0.24,17
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.485,0.553,18
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.495,0.2,19
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.497,0.132,20
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.502,0.182,21
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.491,0.302,22
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.492,0.169,23
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.495,0.128,24
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.502,0.177,25
/media/data01/AVT-VQDB-UHD-1/segments/cutting_orange_tuil_200kbps_360p_59.94fps_h264.mp4,36.545,0.366,26
